event_id,city,event_date,week_number,month,is_monsoon_season,rainfall_mm_24h,temperature_celsius,heat_index_celsius,aqi_value,curfew_imposed,curfew_hours,flood_detected,trigger_rain,trigger_heat,trigger_aqi,trigger_flood,trigger_curfew,any_trigger_fired,disrupted_hours,n_affected_zones,affected_zone_ids
E000692,Hyderabad,2025-04-14,68,4,False,0.0,30.4,33.3,81.5,False,0,False,False,False,False,False,False,False,0,0,
E000693,Hyderabad,2025-04-21,69,4,False,0.0,28.0,33.5,103.2,False,0,False,False,False,False,False,False,False,0,0,
E000694,Hyderabad,2025-04-28,70,4,False,0.0,29.4,36.5,81.4,False,0,False,False,False,False,False,False,False,0,0,
E000695,Hyderabad,2025-05-05,71,5,False,0.0,29.9,35.6,72.7,False,0,False,False,False,False,False,False,False,0,0,
E000696,Hyderabad,2025-05-12,72,5,False,0.0,30.3,36.5,121.3,False,0,False,False,False,False,False,False,False,0,0,
E000697,Hyderabad,2025-05-19,73,5,False,0.0,30.0,33.1,103.6,False,0,False,False,False,False,False,False,False,0,0,
E000698,Hyderabad,2025-05-26,74,5,False,0.0,33.1,42.3,162.2,False,0,False,False,False,False,False,False,False,0,0,
E000699,Hyderabad,2025-06-02,75,6,True,0.0,35.9,45.3,45.5,False,0,False,False,False,False,False,False,False,0,0,
E000700,Hyderabad,2025-06-09,76,6,True,0.0,33.7,43.4,87.8,False,0,False,False,False,False,False,False,False,0,0,
E000701,Hyderabad,2025-06-16,77,6,True,35.8,33.0,36.9,62.7,False,0,False,False,False,False,False,False,False,0,0,
E000702,Hyderabad,2025-06-23,78,6,True,0.0,35.2,37.7,119.3,False,0,False,False,False,False,False,False,False,0,0,
E000703,Hyderabad,2025-06-30,79,6,True,0.0,28.2,31.0,51.1,False,0,False,False,False,False,False,False,False,0,0,
E000704,Hyderabad,2025-07-07,80,7,True,67.6,30.5,38.6,72.3,False,0,True,True,False,False,True,False,True,8,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000705,Hyderabad,2025-07-14,81,7,True,130.2,34.4,41.0,103.0,False,0,True,True,False,False,True,False,True,8,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000706,Hyderabad,2025-07-21,82,7,True,0.0,32.6,36.0,30.0,False,0,False,False,False,False,False,False,False,0,0,
E000707,Hyderabad,2025-07-28,83,7,True,182.3,31.5,40.2,47.9,False,0,True,True,False,False,True,False,True,6,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000708,Hyderabad,2025-08-04,84,8,True,12.3,35.7,44.1,99.9,False,0,False,False,False,False,False,False,False,0,0,
E000709,Hyderabad,2025-08-11,85,8,True,0.0,32.7,42.2,92.3,False,0,False,False,False,False,False,False,False,0,0,
E000710,Hyderabad,2025-08-18,86,8,True,109.7,35.1,43.5,30.0,False,0,True,True,False,False,True,False,True,7,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000711,Hyderabad,2025-08-25,87,8,True,0.0,40.6,42.7,39.1,False,0,False,False,False,False,False,False,False,0,0,
E000712,Hyderabad,2025-09-01,88,9,True,87.7,32.0,34.5,86.0,False,0,True,True,False,False,True,False,True,6,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000713,Hyderabad,2025-09-08,89,9,True,41.4,27.6,32.7,105.6,False,0,False,False,False,False,False,False,False,0,0,
E000714,Hyderabad,2025-09-15,90,9,True,92.5,31.0,38.9,93.5,False,0,False,True,False,False,False,False,True,9,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000715,Hyderabad,2025-09-22,91,9,True,73.2,27.7,33.6,101.6,False,0,True,True,False,False,True,False,True,6,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000716,Hyderabad,2025-09-29,92,9,True,16.4,33.8,39.6,60.6,False,0,False,False,False,False,False,False,False,0,0,
E000717,Hyderabad,2025-10-06,93,10,True,61.1,33.9,39.1,80.9,False,0,False,False,False,False,False,False,False,0,0,
E000718,Hyderabad,2025-10-13,94,10,True,10.0,24.8,33.4,65.2,False,0,False,False,False,False,False,False,False,0,0,
E000719,Hyderabad,2025-10-20,95,10,True,14.9,24.6,33.2,72.4,False,0,False,False,False,False,False,False,False,0,0,
E000720,Hyderabad,2025-10-27,96,10,True,0.0,29.4,36.3,75.7,False,0,False,False,False,False,False,False,False,0,0,
E000721,Hyderabad,2025-11-03,97,11,False,0.0,27.8,31.5,235.6,False,0,False,False,False,False,False,False,False,0,0,
E000722,Hyderabad,2025-11-10,98,11,False,0.0,24.0,28.3,189.2,False,0,False,False,False,False,False,False,False,0,0,
E000723,Hyderabad,2025-11-17,99,11,False,0.0,28.9,31.5,211.0,False,0,False,False,False,False,False,False,False,0,0,
E000724,Hyderabad,2025-11-24,100,11,False,0.0,26.6,33.7,188.0,False,0,False,False,False,False,False,False,False,0,0,
E000725,Hyderabad,2025-12-01,101,12,False,99.8,23.9,26.9,182.7,False,0,False,True,False,False,False,False,True,7,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000726,Hyderabad,2025-12-08,102,12,False,0.0,23.5,25.7,200.8,False,0,False,False,False,False,False,False,False,0,0,
E000727,Hyderabad,2025-12-15,103,12,False,0.0,20.8,29.5,170.2,False,0,False,False,False,False,False,False,False,0,0,
E000728,Hyderabad,2025-12-22,104,12,False,132.4,20.8,26.0,185.2,False,0,True,True,False,False,True,False,True,5,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000729,Hyderabad,2025-12-29,105,12,False,0.0,21.7,30.2,212.8,False,0,False,False,False,False,False,False,False,0,0,
E000730,Hyderabad,2026-01-05,106,1,False,0.0,19.7,28.6,196.7,False,0,False,False,False,False,False,False,False,0,0,
E000731,Hyderabad,2026-01-12,107,1,False,0.0,19.4,27.0,183.8,False,0,False,False,False,False,False,False,False,0,0,
E000732,Hyderabad,2026-01-19,108,1,False,0.0,21.6,24.7,175.0,False,0,False,False,False,False,False,False,False,0,0,
E000733,Hyderabad,2026-01-26,109,1,False,0.0,16.8,20.2,251.5,False,0,False,False,False,False,False,False,False,0,0,
E000734,Hyderabad,2026-02-02,110,2,False,106.9,23.9,32.7,219.8,False,0,True,True,False,False,True,False,True,8,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000735,Hyderabad,2026-02-09,111,2,False,0.0,23.0,28.9,228.0,False,0,False,False,False,False,False,False,False,0,0,
E000736,Hyderabad,2026-02-16,112,2,False,0.0,24.8,29.1,178.8,False,0,False,False,False,False,False,False,False,0,0,
E000737,Hyderabad,2026-02-23,113,2,False,0.0,23.5,33.3,192.1,False,0,False,False,False,False,False,False,False,0,0,
E000738,Hyderabad,2026-03-02,114,3,False,0.0,20.2,25.8,122.2,False,0,False,False,False,False,False,False,False,0,0,
E000739,Hyderabad,2026-03-09,115,3,False,0.0,19.9,27.7,109.0,False,0,False,False,False,False,False,False,False,0,0,
E000740,Hyderabad,2026-03-16,116,3,False,0.0,26.1,29.6,154.1,False,0,False,False,False,False,False,False,False,0,0,
E000741,Hyderabad,2026-03-23,117,3,False,0.0,24.6,31.4,154.2,False,0,False,False,False,False,False,False,False,0,0,
E000742,Hyderabad,2026-03-30,118,3,False,0.0,27.7,36.8,120.0,False,0,False,False,False,False,False,False,False,0,0,
E000743,Hyderabad,2026-04-06,119,4,False,0.0,23.6,30.9,126.4,False,0,False,False,False,False,False,False,False,0,0,
E000744,Hyderabad,2026-04-13,120,4,False,0.0,23.4,27.7,119.6,False,0,False,False,False,False,False,False,False,0,0,
E000745,Hyderabad,2026-04-20,121,4,False,0.0,25.5,34.6,110.3,False,0,False,False,False,False,False,False,False,0,0,
E000746,Hyderabad,2026-04-27,122,4,False,0.0,22.1,25.7,154.3,False,0,False,False,False,False,False,False,False,0,0,
E000747,Hyderabad,2026-05-04,123,5,False,0.0,32.1,41.7,110.4,False,0,False,False,False,False,False,False,False,0,0,
E000748,Hyderabad,2026-05-11,124,5,False,0.0,27.0,29.8,95.4,False,0,False,False,False,False,False,False,False,0,0,
E000749,Hyderabad,2026-05-18,125,5,False,0.0,29.5,36.6,150.7,False,0,False,False,False,False,False,False,False,0,0,
E000750,Hyderabad,2026-05-25,126,5,False,0.0,29.0,33.3,122.2,False,0,False,False,False,False,False,False,False,0,0,
E000751,Hyderabad,2026-06-01,127,6,True,113.9,33.8,37.5,84.0,False,0,False,True,False,False,False,False,True,3,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000752,Hyderabad,2026-06-08,128,6,True,177.3,34.2,42.0,81.4,False,0,True,True,False,False,True,False,True,5,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000753,Hyderabad,2026-06-15,129,6,True,54.2,33.7,42.3,30.0,False,0,False,False,False,False,False,False,False,0,0,
E000754,Hyderabad,2026-06-22,130,6,True,59.6,38.1,42.4,127.2,False,0,False,False,False,False,False,False,False,0,0,
E000755,Hyderabad,2026-06-29,131,6,True,29.8,31.2,41.0,48.4,False,0,False,False,False,False,False,False,False,0,0,
E000756,Hyderabad,2026-07-06,132,7,True,0.0,32.4,39.2,122.5,False,0,False,False,False,False,False,False,False,0,0,
E000757,Hyderabad,2026-07-13,133,7,True,0.0,33.8,37.3,89.1,False,0,False,False,False,False,False,False,False,0,0,
E000758,Hyderabad,2026-07-20,134,7,True,11.9,30.4,33.5,73.6,False,0,False,False,False,False,False,False,False,0,0,
E000759,Hyderabad,2026-07-27,135,7,True,70.2,36.5,42.4,108.7,False,0,True,True,False,False,True,False,True,4,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000760,Hyderabad,2026-08-03,136,8,True,58.3,34.5,42.4,34.0,False,0,False,False,False,False,False,False,False,0,0,
E000761,Hyderabad,2026-08-10,137,8,True,59.6,34.1,41.1,55.9,False,0,False,False,False,False,False,False,False,0,0,
E000762,Hyderabad,2026-08-17,138,8,True,80.5,37.5,41.4,30.0,False,0,True,True,False,False,True,False,True,4,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000763,Hyderabad,2026-08-24,139,8,True,0.0,29.8,32.0,75.0,False,0,False,False,False,False,False,False,False,0,0,
E000764,Hyderabad,2026-08-31,140,8,True,16.0,35.8,43.1,72.7,False,0,False,False,False,False,False,False,False,0,0,
E000765,Hyderabad,2026-09-07,141,9,True,0.0,29.7,39.5,51.2,False,0,False,False,False,False,False,False,False,0,0,
E000766,Hyderabad,2026-09-14,142,9,True,162.2,31.2,38.5,94.5,False,0,True,True,False,False,True,False,True,9,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000767,Hyderabad,2026-09-21,143,9,True,35.6,29.0,36.4,46.3,False,0,False,False,False,False,False,False,False,0,0,
E000768,Hyderabad,2026-09-28,144,9,True,0.0,33.2,38.9,61.4,False,0,False,False,False,False,False,False,False,0,0,
E000769,Hyderabad,2026-10-05,145,10,True,156.9,27.9,37.1,63.3,False,0,True,True,False,False,True,False,True,4,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000770,Hyderabad,2026-10-12,146,10,True,113.2,30.1,36.3,72.7,False,0,False,True,False,False,False,False,True,4,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000771,Hyderabad,2026-10-19,147,10,True,90.0,23.4,29.5,105.7,False,0,False,True,False,False,False,False,True,3,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000772,Hyderabad,2026-10-26,148,10,True,9.5,28.0,30.0,101.8,False,0,False,False,False,False,False,False,False,0,0,
E000773,Hyderabad,2026-11-02,149,11,False,108.0,18.6,27.8,198.9,False,0,True,True,False,False,True,False,True,9,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000774,Hyderabad,2026-11-09,150,11,False,0.0,23.2,29.7,181.8,False,0,False,False,False,False,False,False,False,0,0,
E000775,Hyderabad,2026-11-16,151,11,False,0.0,24.2,30.4,166.2,False,0,False,False,False,False,False,False,False,0,0,
E000776,Hyderabad,2026-11-23,152,11,False,9.6,27.4,31.1,215.4,False,0,False,False,False,False,False,False,False,0,0,
E000777,Hyderabad,2026-11-30,153,11,False,104.2,24.8,31.1,213.0,False,0,True,True,False,False,True,False,True,5,10,Z0060|Z0061|Z0062|Z0063|Z0064|Z0065|Z0066|Z0067|Z0068|Z0069
E000778,Hyderabad,2026-12-07,154,12,False,59.7,24.2,26.2,180.0,False,0,False,False,False,False,False,False,False,0,0,
E000779,Hyderabad,2026-12-14,155,12,False,0.0,20.2,28.8,150.9,False,0,False,False,False,False,False,False,False,0,0,
E000780,Hyderabad,2026-12-21,156,12,False,0.0,26.4,32.3,194.8,False,0,False,False,False,False,False,False,False,0,0,
E000781,Pune,2024-01-01,1,1,False,0.0,15.4,22.1,174.8,False,0,False,False,False,False,False,False,False,0,0,
E000782,Pune,2024-01-08,2,1,False,0.0,14.3,23.6,197.0,False,0,False,False,False,False,False,False,False,0,0,
E000783,Pune,2024-01-15,3,1,False,0.0,20.1,24.1,137.3,False,0,False,False,False,False,False,False,False,0,0,
E000784,Pune,2024-01-22,4,1,False,0.0,24.5,28.8,149.9,False,0,False,False,False,False,False,False,False,0,0,
E000785,Pune,2024-01-29,5,1,False,0.0,22.9,31.3,227.7,False,0,False,False,False,False,False,False,False,0,0,
E000786,Pune,2024-02-05,6,2,False,0.0,25.5,29.2,201.2,False,0,False,False,False,False,False,False,False,0,0,
E000787,Pune,2024-02-12,7,2,False,0.0,18.2,20.4,185.3,False,0,False,False,False,False,False,False,False,0,0,
E000788,Pune,2024-02-19,8,2,False,0.0,20.2,25.9,143.1,False,0,False,False,False,False,False,False,False,0,0,
E000789,Pune,2024-02-26,9,2,False,0.0,21.6,28.9,172.1,False,0,False,False,False,False,False,False,False,0,0,
E000790,Pune,2024-03-04,10,3,False,0.0,21.5,28.8,94.0,False,0,False,False,False,False,False,False,False,0,0,
E000791,Pune,2024-03-11,11,3,False,0.0,25.5,31.2,104.2,False,0,False,False,False,False,False,False,False,0,0,
E000792,Pune,2024-03-18,12,3,False,0.0,25.3,27.5,85.3,False,0,False,False,False,False,False,False,False,0,0,
E000793,Pune,2024-03-25,13,3,False,0.0,24.9,28.6,107.3,False,0,False,False,False,False,False,False,False,0,0,
E000794,Pune,2024-04-01,14,4,False,0.0,32.3,37.8,70.8,False,0,False,False,False,False,False,False,False,0,0,
E000795,Pune,2024-04-08,15,4,False,0.0,27.6,32.2,63.5,False,0,False,False,False,False,False,False,False,0,0,
E000796,Pune,2024-04-15,16,4,False,0.0,28.7,33.4,97.9,False,0,False,False,False,False,False,False,False,0,0,
E000797,Pune,2024-04-22,17,4,False,0.0,28.8,32.0,102.2,False,0,False,False,False,False,False,False,False,0,0,
E000798,Pune,2024-04-29,18,4,False,0.0,24.8,33.2,80.2,False,0,False,False,False,False,False,False,False,0,0,
E000799,Pune,2024-05-06,19,5,False,0.0,33.6,40.8,63.9,False,0,False,False,False,False,False,False,False,0,0,
E000800,Pune,2024-05-13,20,5,False,0.0,32.5,41.0,85.3,False,0,False,False,False,False,False,False,False,0,0,
E000801,Pune,2024-05-20,21,5,False,0.0,32.3,39.4,89.5,False,0,False,False,False,False,False,False,False,0,0,
E000802,Pune,2024-05-27,22,5,False,0.0,28.9,36.6,67.0,False,0,False,False,False,False,False,False,False,0,0,
E000803,Pune,2024-06-03,23,6,True,61.8,34.0,39.7,93.5,False,0,False,False,False,False,False,False,False,0,0,
E000804,Pune,2024-06-10,24,6,True,0.0,38.2,41.3,84.0,False,0,False,False,False,False,False,False,False,0,0,
E000805,Pune,2024-06-17,25,6,True,0.0,34.6,39.8,70.1,False,0,False,False,False,False,False,False,False,0,0,
E000806,Pune,2024-06-24,26,6,True,50.3,32.5,39.7,72.3,False,0,False,False,False,False,False,False,False,0,0,
E000807,Pune,2024-07-01,27,7,True,81.4,37.3,42.1,72.0,False,0,True,True,False,False,True,False,True,8,8,Z0070|Z0071|Z0072|Z0073|Z0074|Z0075|Z0076|Z0077
E000808,Pune,2024-07-08,28,7,True,18.5,30.9,35.2,112.4,False,0,False,False,False,False,False,False,False,0,0,
E000809,Pune,2024-07-15,29,7,True,15.4,35.2,41.2,85.1,False,0,False,False,False,False,False,False,False,0,0,
E000810,Pune,2024-07-22,30,7,True,49.9,31.1,40.9,68.3,False,0,False,False,False,False,False,False,False,0,0,
E000811,Pune,2024-07-29,31,7,True,38.1,35.3,41.7,59.4,False,0,False,False,False,False,False,False,False,0,0,
E000812,Pune,2024-08-05,32,8,True,0.0,36.0,44.8,75.0,False,0,False,False,False,False,False,False,False,0,0,
E000813,Pune,2024-08-12,33,8,True,0.0,33.6,42.8,59.5,False,0,False,False,False,False,False,False,False,0,0,
E000814,Pune,2024-08-19,34,8,True,0.0,29.6,37.1,56.2,False,0,False,False,False,False,False,False,False,0,0,
E000815,Pune,2024-08-26,35,8,True,185.8,32.0,35.8,60.3,False,0,False,True,False,False,False,False,True,9,8,Z0070|Z0071|Z0072|Z0073|Z0074|Z0075|Z0076|Z0077
E000816,Pune,2024-09-02,36,9,True,133.7,36.7,41.5,64.1,False,0,False,True,False,False,False,False,True,3,8,Z0070|Z0071|Z0072|Z0073|Z0074|Z0075|Z0076|Z0077
E000817,Pune,2024-09-09,37,9,True,0.0,29.9,38.5,43.6,False,0,False,False,False,False,False,False,False,0,0,
E000818,Pune,2024-09-16,38,9,True,0.0,25.9,35.8,45.3,False,0,False,False,False,False,False,False,False,0,0,
E000819,Pune,2024-09-23,39,9,True,0.0,27.1,33.1,72.7,False,0,False,False,False,False,False,False,False,0,0,
E000820,Pune,2024-09-30,40,9,True,0.0,27.8,35.9,64.2,False,0,False,False,False,False,False,False,False,0,0,
E000821,Pune,2024-10-07,41,10,True,0.0,31.6,38.2,42.2,False,0,False,False,False,False,False,False,False,0,0,
E000822,Pune,2024-10-14,42,10,True,0.0,31.6,41.5,74.7,False,0,False,False,False,False,False,False,False,0,0,
E000823,Pune,2024-10-21,43,10,True,39.6,26.3,32.3,72.1,False,0,False,False,False,False,False,False,False,0,0,
E000824,Pune,2024-10-28,44,10,True,60.3,30.1,36.2,66.5,False,0,False,False,False,False,False,False,False,0,0,
E000825,Pune,2024-11-04,45,11,False,0.0,20.2,28.2,180.8,False,0,False,False,False,False,False,False,False,0,0,
E000826,Pune,2024-11-11,46,11,False,0.0,26.2,31.0,153.1,False,0,False,False,False,False,False,False,False,0,0,
E000827,Pune,2024-11-18,47,11,False,0.0,25.3,30.3,139.2,False,0,False,False,False,False,False,False,False,0,0,
E000828,Pune,2024-11-25,48,11,False,0.0,24.7,28.5,187.7,False,0,False,False,False,False,False,False,False,0,0,
E000829,Pune,2024-12-02,49,12,False,0.0,22.4,31.0,166.9,False,0,False,False,False,False,False,False,False,0,0,
E000830,Pune,2024-12-09,50,12,False,39.4,22.8,29.5,143.7,False,0,False,False,False,False,False,False,False,0,0,
E000831,Pune,2024-12-16,51,12,False,0.0,23.1,27.5,144.7,False,0,False,False,False,False,False,False,False,0,0,
E000832,Pune,2024-12-23,52,12,False,0.0,20.1,29.2,171.8,False,0,False,False,False,False,False,False,False,0,0,
E000833,Pune,2024-12-30,53,12,False,0.0,18.4,27.7,162.2,False,0,False,False,False,False,False,False,False,0,0,
E000834,Pune,2025-01-06,54,1,False,0.0,23.4,33.0,150.9,False,0,False,False,False,False,False,False,False,0,0,
E000835,Pune,2025-01-13,55,1,False,0.0,19.7,22.0,176.7,False,0,False,False,False,False,False,False,False,0,0,
E000836,Pune,2025-01-20,56,1,False,0.0,22.8,31.5,140.4,False,0,False,False,False,False,False,False,False,0,0,
E000837,Pune,2025-01-27,57,1,False,0.0,25.9,34.1,161.9,False,0,False,False,False,False,False,False,False,0,0,
E000838,Pune,2025-02-03,58,2,False,0.0,23.3,28.3,215.9,False,0,False,False,False,False,False,False,False,0,0,
E000839,Pune,2025-02-10,59,2,False,0.0,23.6,26.7,162.9,False,0,False,False,False,False,False,False,False,0,0,
E000840,Pune,2025-02-17,60,2,False,0.0,26.4,35.0,149.3,False,0,False,False,False,False,False,False,False,0,0,
E000841,Pune,2025-02-24,61,2,False,0.0,22.6,25.9,108.8,False,0,False,False,False,False,False,False,False,0,0,
E000842,Pune,2025-03-03,62,3,False,0.0,25.7,28.8,113.9,False,0,False,False,False,False,False,False,False,0,0,
E000843,Pune,2025-03-10,63,3,False,0.0,27.7,36.0,120.1,False,0,False,False,False,False,False,False,False,0,0,
E000844,Pune,2025-03-17,64,3,False,0.0,25.2,30.7,89.3,False,0,False,False,False,False,False,False,False,0,0,
E000845,Pune,2025-03-24,65,3,False,0.0,25.5,32.0,91.3,False,0,False,False,False,False,False,False,False,0,0,
E000846,Pune,2025-03-31,66,3,False,0.0,27.7,37.3,66.5,False,0,False,False,False,False,False,False,False,0,0,
E000847,Pune,2025-04-07,67,4,False,0.0,24.6,31.3,49.5,False,0,False,False,False,False,False,False,False,0,0,
E000848,Pune,2025-04-14,68,4,False,0.0,25.4,27.5,61.4,False,0,False,False,False,False,False,False,False,0,0,
E000849,Pune,2025-04-21,69,4,False,0.0,25.2,30.5,91.3,False,0,False,False,False,False,False,False,False,0,0,
E000850,Pune,2025-04-28,70,4,False,0.0,26.5,31.6,122.0,False,0,False,False,False,False,False,False,False,0,0,
E000851,Pune,2025-05-05,71,5,False,0.0,31.7,33.9,96.7,False,0,False,False,False,False,False,False,False,0,0,
E000852,Pune,2025-05-12,72,5,False,0.0,31.0,34.2,122.0,False,0,False,False,False,False,False,False,False,0,0,
E000853,Pune,2025-05-19,73,5,False,0.0,33.2,41.1,103.2,False,0,False,False,False,False,False,False,False,0,0,
E000854,Pune,2025-05-26,74,5,False,0.0,32.6,35.8,72.4,False,0,False,False,False,False,False,False,False,0,0,
E000855,Pune,2025-06-02,75,6,True,0.0,31.4,38.8,71.4,False,0,False,False,False,False,False,False,False,0,0,
E000856,Pune,2025-06-09,76,6,True,0.0,31.2,35.2,47.2,False,0,False,False,False,False,False,False,False,0,0,
E000857,Pune,2025-06-16,77,6,True,54.3,32.9,36.6,72.3,False,0,False,False,False,False,False,False,False,0,0,
E000858,Pune,2025-06-23,78,6,True,88.4,30.9,38.2,75.2,False,0,True,True,False,False,True,False,True,3,8,Z0070|Z0071|Z0072|Z0073|Z0074|Z0075|Z0076|Z0077
E000859,Pune,2025-06-30,79,6,True,100.3,32.2,39.0,75.1,False,0,True,True,False,False,True,False,True,4,8,Z0070|Z0071|Z0072|Z0073|Z0074|Z0075|Z0076|Z0077
E000860,Pune,2025-07-07,80,7,True,34.3,38.7,43.5,45.1,False,0,False,False,False,False,False,False,False,0,0,
E000861,Pune,2025-07-14,81,7,True,0.0,34.0,42.2,41.0,False,0,False,False,False,False,False,False,False,0,0,
E000862,Pune,2025-07-21,82,7,True,9.2,32.3,37.1,71.0,False,0,False,False,False,False,False,False,False,0,0,
E000863,Pune,2025-07-28,83,7,True,0.0,31.0,38.1,42.2,False,0,False,False,False,False,False,False,False,0,0,
E000864,Pune,2025-08-04,84,8,True,0.0,29.2,35.1,58.6,False,0,False,False,False,False,False,False,False,0,0,
E000865,Pune,2025-08-11,85,8,True,0.0,31.6,39.4,85.9,False,0,False,False,False,False,False,False,False,0,0,
E000866,Pune,2025-08-18,86,8,True,111.5,37.2,45.5,71.0,False,0,True,True,False,False,True,False,True,8,8,Z0070|Z0071|Z0072|Z0073|Z0074|Z0075|Z0076|Z0077
E000867,Pune,2025-08-25,87,8,True,0.0,29.9,36.8,59.2,False,0,False,False,False,False,False,False,False,0,0,
E000868,Pune,2025-09-01,88,9,True,20.5,27.9,33.6,54.5,False,0,False,False,False,False,False,False,False,0,0,
E000869,Pune,2025-09-08,89,9,True,0.0,27.8,33.7,45.2,False,0,False,False,False,False,False,False,False,0,0,
E000870,Pune,2025-09-15,90,9,True,0.0,34.3,41.9,71.4,False,0,False,False,False,False,False,False,False,0,0,
E000871,Pune,2025-09-22,91,9,True,0.0,29.4,38.1,36.4,False,0,False,False,False,False,False,False,False,0,0,
E000872,Pune,2025-09-29,92,9,True,49.4,28.1,35.0,32.0,False,0,False,False,False,False,False,False,False,0,0,
E000873,Pune,2025-10-06,93,10,True,11.1,20.8,28.0,44.7,False,0,False,False,False,False,False,False,False,0,0,
E000874,Pune,2025-10-13,94,10,True,47.5,33.5,41.9,30.0,False,0,False,False,False,False,False,False,False,0,0,
E000875,Pune,2025-10-20,95,10,True,13.9,23.2,29.8,82.1,False,0,False,False,False,False,False,False,False,0,0,
E000876,Pune,2025-10-27,96,10,True,0.0,28.7,32.0,86.2,False,0,False,False,False,False,False,False,False,0,0,
E000877,Pune,2025-11-03,97,11,False,0.0,27.4,33.2,148.5,False,0,False,False,False,False,False,False,False,0,0,
E000878,Pune,2025-11-10,98,11,False,0.0,24.4,27.2,157.7,False,0,False,False,False,False,False,False,False,0,0,
E000879,Pune,2025-11-17,99,11,False,0.0,28.2,36.3,189.3,False,0,False,False,False,False,False,False,False,0,0,
E000880,Pune,2025-11-24,100,11,False,0.0,28.1,32.8,157.8,False,0,False,False,False,False,False,False,False,0,0,
E000881,Pune,2025-12-01,101,12,False,0.0,21.4,27.4,146.8,False,0,False,False,False,False,False,False,False,0,0,
E000882,Pune,2025-12-08,102,12,False,0.0,18.6,26.0,170.9,False,0,False,False,False,False,False,False,False,0,0,
E000883,Pune,2025-12-15,103,12,False,0.0,21.6,31.1,182.1,False,0,False,False,False,False,False,False,False,0,0,
E000884,Pune,2025-12-22,104,12,False,0.0,23.8,28.5,156.9,False,0,False,False,False,False,False,False,False,0,0,
E000885,Pune,2025-12-29,105,12,False,0.0,22.6,27.4,181.5,False,0,False,False,False,False,False,False,False,0,0,
E000886,Pune,2026-01-05,106,1,False,0.0,25.5,28.0,165.1,False,0,False,False,False,False,False,False,False,0,0,
E000887,Pune,2026-01-12,107,1,False,0.0,19.2,27.3,167.8,False,0,False,False,False,False,False,False,False,0,0,
E000888,Pune,2026-01-19,108,1,False,0.0,23.2,28.8,191.5,False,0,False,False,False,False,False,False,False,0,0,
E000889,Pune,2026-01-26,109,1,False,0.0,22.1,30.1,165.2,False,0,False,False,False,False,False,False,False,0,0,
E000890,Pune,2026-02-02,110,2,False,0.0,27.4,30.0,134.4,False,0,False,False,False,False,False,False,False,0,0,
E000891,Pune,2026-02-09,111,2,False,93.3,20.6,25.2,155.0,False,0,False,True,False,False,False,False,True,7,8,Z0070|Z0071|Z0072|Z0073|Z0074|Z0075|Z0076|Z0077
E000892,Pune,2026-02-16,112,2,False,24.9,24.8,27.6,183.7,False,0,False,False,False,False,False,False,False,0,0,
E000893,Pune,2026-02-23,113,2,False,0.0,17.1,20.6,195.2,False,0,False,False,False,False,False,False,False,0,0,
E000894,Pune,2026-03-02,114,3,False,0.0,28.5,36.0,76.9,False,0,False,False,False,False,False,False,False,0,0,
E000895,Pune,2026-03-09,115,3,False,0.0,26.1,29.0,73.3,False,0,False,False,False,False,False,False,False,0,0,
E000896,Pune,2026-03-16,116,3,False,0.0,25.0,27.1,80.0,False,0,False,False,False,False,False,False,False,0,0,
