claim_id,policy_id,worker_id,event_id,city,zone_id,claim_date,week_number,trigger_type,rainfall_mm,aqi_value,temperature,curfew_imposed,disrupted_hours,gps_in_affected_zone,gps_spoof_detected,delivery_activity_detected,duplicate_claim,eligibility_passed,new_registration_fraud,abnormal_claim_freq,fraud_risk_score,is_fraud_ground_truth,claim_status,payout_amount,processing_time_mins,n_platforms_verified,weekly_earnings_avg,premium_paid
C0000128,P0001337,W000098,E000203,Delhi,Z0027,2024-11-18,47,AQI,0.0,479.4,23.5,False,5,True,False,False,False,True,False,False,0.0729,False,Auto_Approved,406.8,9.4,1,4100.57,200.0
C0000129,P0001339,W000098,E000205,Delhi,Z0027,2024-12-02,49,AQI,0.0,575.5,22.2,False,4,True,False,False,False,True,False,False,0.0131,False,Auto_Approved,325.44,5.4,1,4100.57,192.36
C0000130,P0001370,W000099,E000655,Hyderabad,Z0063,2024-07-29,31,Rain,81.8,51.7,32.8,False,6,True,False,False,False,True,False,False,0.0574,False,Auto_Approved,679.65,9.7,3,8427.7,200.0
C0000131,P0001377,W000100,E000318,Mumbai,Z0036,2024-02-05,6,Curfew,0.0,256.9,25.0,True,6,True,False,False,False,True,False,False,0.0494,False,Auto_Approved,348.79,11.1,1,2092.74,94.24
C0000132,P0001405,W000102,E001111,Ahmedabad,Z0095,2024-05-06,19,Rain|Flood,168.7,133.8,29.4,False,7,True,False,False,False,True,False,False,0.0585,False,Auto_Approved,412.21,9.7,3,2090.51,71.39
C0000133,P0001415,W000102,E001121,Ahmedabad,Z0095,2024-07-15,29,Curfew,0.0,96.6,31.6,True,10,True,False,False,False,True,False,False,0.0631,False,Auto_Approved,418.1,10.3,3,2090.51,89.57
C0000134,P0001450,W000103,E000157,Delhi,Z0015,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0308,False,Auto_Approved,423.23,6.0,1,2116.13,98.16
C0000135,P0001451,W000103,E000158,Delhi,Z0015,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0737,False,Auto_Approved,376.2,11.3,1,2116.13,97.46
C0000136,P0001478,W000104,E000807,Pune,Z0070,2024-07-01,27,Rain|Flood,81.4,72.0,37.3,False,8,True,False,False,False,True,False,False,0.0247,False,Auto_Approved,615.75,9.3,3,3078.73,160.66
C0000137,P0001486,W000104,E000815,Pune,Z0070,2024-08-26,35,Rain,185.8,60.3,32.0,False,9,True,False,True,False,True,False,False,0.187,True,Auto_Approved,615.75,4.0,3,3078.73,155.08
C0000138,P0001487,W000104,E000816,Pune,Z0070,2024-09-02,36,Rain,133.7,64.1,36.7,False,3,True,False,False,False,True,False,False,0.0663,False,Auto_Approved,260.17,5.1,3,3078.73,158.87
C0000139,P0001492,W000105,E000157,Delhi,Z0019,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,True,False,True,False,False,0.2018,True,Auto_Approved,833.12,8.6,1,2499.37,124.04
C0000140,P0001493,W000105,E000158,Delhi,Z0019,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.007,False,Auto_Approved,450.34,9.1,1,2499.37,117.47
C0000141,P0001494,W000105,E000159,Delhi,Z0019,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.0537,False,Auto_Approved,833.12,9.0,1,2499.37,124.14
C0000142,P0001497,W000105,E000162,Delhi,Z0019,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,False,0.0069,False,Auto_Approved,833.12,10.8,1,2499.37,121.81
C0000143,P0001499,W000106,E000002,Chennai,Z0006,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0657,False,Auto_Approved,344.25,2.5,2,2246.2,98.24
C0000144,P0001536,W000108,E000938,Kolkata,Z0086,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,False,False,True,False,False,0.0303,False,Auto_Approved,469.76,4.6,3,3053.42,153.56
C0000145,P0001538,W000108,E000940,Kolkata,Z0086,2024-01-22,4,Rain|Flood,119.8,324.1,20.9,False,3,True,False,False,False,True,False,False,0.0702,False,Auto_Approved,234.88,5.6,3,3053.42,142.31
C0000146,P0001546,W000108,E000948,Kolkata,Z0086,2024-03-18,12,Curfew,0.0,179.0,20.0,True,22,True,False,False,False,True,False,False,0.0003,False,Auto_Approved,610.68,4.2,3,3053.42,127.25
C0000147,P0001548,W000109,E000938,Kolkata,Z0080,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,False,False,True,False,False,0.0606,False,Auto_Approved,490.54,2.8,3,4987.12,200.0
C0000148,P0001585,W000110,E000504,Bengaluru,Z0053,2024-09-02,36,Rain,64.5,63.0,24.7,False,9,True,False,False,False,True,False,True,0.1968,False,Auto_Approved,736.65,7.1,3,4419.92,200.0
C0000149,P0001586,W000110,E000505,Bengaluru,Z0053,2024-09-09,37,Rain,186.8,38.9,26.9,False,7,False,True,False,True,True,False,True,0.7009,True,Auto_Approved,585.97,8.7,3,4419.92,200.0
C0000150,P0001590,W000110,E000509,Bengaluru,Z0053,2024-10-07,41,Rain|Flood,70.3,83.4,27.4,False,4,True,False,False,False,True,False,True,0.1919,False,Auto_Approved,334.84,2.9,3,4419.92,200.0
C0000151,P0001596,W000110,E000515,Bengaluru,Z0053,2024-11-18,47,Rain,95.6,124.1,24.3,False,8,True,False,False,False,True,False,True,0.2219,False,Auto_Approved,669.68,4.9,3,4419.92,174.58
C0000152,P0001599,W000111,E000002,Chennai,Z0101,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0398,False,Auto_Approved,371.24,6.1,3,6849.46,200.0
C0000153,P0001616,W000111,E000019,Chennai,Z0101,2024-05-06,19,Rain|Flood,73.7,92.6,33.0,False,7,True,False,False,False,True,False,False,0.0365,False,Auto_Approved,649.68,7.9,3,6849.46,200.0
C0000154,P0001619,W000112,E000002,Chennai,Z0101,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.017,False,Auto_Approved,287.32,4.5,2,2154.87,99.31
C0000155,P0001629,W000114,E000938,Kolkata,Z0105,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,False,False,True,False,False,0.0637,False,Auto_Approved,319.55,4.1,1,1917.27,84.53
C0000156,P0001631,W000114,E000940,Kolkata,Z0105,2024-01-22,4,Rain|Flood,119.8,324.1,20.9,False,3,True,False,False,False,True,False,False,0.0534,False,Auto_Approved,213.03,5.1,1,1917.27,80.95
C0000157,P0001659,W000114,E000968,Kolkata,Z0105,2024-08-05,32,Rain,88.0,156.8,33.5,False,6,True,False,False,False,True,False,False,0.012,False,Auto_Approved,319.55,11.0,1,1917.27,115.82
C0000158,P0001661,W000114,E000970,Kolkata,Z0105,2024-08-19,34,Rain|Flood,174.2,143.7,30.8,False,5,True,False,False,False,True,False,False,0.0286,True,Auto_Approved,319.55,2.8,1,1917.27,110.02
C0000159,P0001670,W000115,E000318,Mumbai,Z0040,2024-02-05,6,Curfew,0.0,256.9,25.0,True,6,True,False,False,False,True,False,True,0.1925,False,Auto_Approved,591.66,6.0,2,3451.37,140.93
C0000160,P0001688,W000115,E000336,Mumbai,Z0040,2024-06-10,24,Rain,155.3,131.0,31.8,False,7,True,False,False,False,True,False,True,0.1823,False,Auto_Approved,690.27,8.9,2,3451.37,200.0
C0000161,P0001690,W000115,E000338,Mumbai,Z0040,2024-06-24,26,Rain|Flood,66.1,177.3,31.7,False,4,True,False,False,False,True,False,True,0.1954,False,Auto_Approved,394.44,11.5,2,3451.37,200.0
C0000162,P0001695,W000117,E000938,Kolkata,Z0099,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,False,False,True,False,False,0.0583,False,Auto_Approved,442.8,5.4,1,3719.54,194.25
C0000163,P0001698,W000118,E000938,Kolkata,Z0083,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,False,False,True,False,False,0.0296,False,Auto_Approved,571.08,5.5,2,6662.64,200.0
C0000164,P0001706,W000119,E000318,Mumbai,Z0043,2024-02-05,6,Curfew,0.0,256.9,25.0,True,6,True,False,False,False,True,False,False,0.0662,False,Auto_Approved,487.21,3.5,2,5115.69,187.16
C0000165,P0001724,W000119,E000336,Mumbai,Z0043,2024-06-10,24,Rain,155.3,131.0,31.8,False,7,True,False,False,False,True,False,False,0.0729,False,Auto_Approved,568.41,7.7,2,5115.69,200.0
C0000166,P0001726,W000119,E000338,Mumbai,Z0043,2024-06-24,26,Rain|Flood,66.1,177.3,31.7,False,4,True,False,False,False,True,False,False,0.0523,False,Auto_Approved,324.81,12.0,2,5115.69,200.0
C0000167,P0001741,W000119,E000353,Mumbai,Z0043,2024-10-07,41,Rain|Flood,68.7,60.6,30.9,False,3,True,False,False,False,True,False,False,0.0262,False,Auto_Approved,243.6,6.8,2,5115.69,200.0
C0000168,P0001743,W000119,E000355,Mumbai,Z0043,2024-10-21,43,Rain|Flood,170.2,119.5,33.1,False,3,True,False,False,False,True,False,False,0.0166,False,Auto_Approved,243.6,11.4,2,5115.69,200.0
C0000169,P0001746,W000120,E000157,Delhi,Z0023,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0393,False,Auto_Approved,761.74,7.5,2,3808.69,197.53
C0000170,P0001747,W000121,E000157,Delhi,Z0014,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,True,0.2031,False,Auto_Approved,776.39,9.4,3,3105.58,163.53
C0000171,P0001748,W000121,E000158,Delhi,Z0014,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,True,0.213,False,Auto_Approved,393.11,2.8,3,3105.58,158.08
C0000172,P0001749,W000121,E000159,Delhi,Z0014,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,True,0.242,False,Auto_Approved,776.39,4.6,3,3105.58,161.92
C0000173,P0001750,W000121,E000160,Delhi,Z0014,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,True,0.2045,False,Auto_Approved,776.39,8.8,3,3105.58,147.99
C0000174,P0001752,W000121,E000162,Delhi,Z0014,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,True,0.2573,False,Auto_Approved,776.39,4.3,3,3105.58,156.85
C0000175,P0001754,W000121,E000164,Delhi,Z0014,2024-02-19,8,AQI,0.0,516.2,21.8,False,10,True,False,False,False,True,False,True,0.1956,False,Auto_Approved,776.39,6.7,3,3105.58,157.57
C0000176,P0001757,W000121,E000167,Delhi,Z0014,2024-03-11,11,Rain|Flood,75.5,163.4,24.8,False,8,True,False,False,False,True,False,True,0.2037,False,Auto_Approved,776.39,6.4,3,3105.58,129.76
C0000177,P0001764,W000121,E000174,Delhi,Z0014,2024-04-29,18,AQI,0.0,401.6,29.1,False,8,True,False,False,False,True,False,True,0.2266,False,Auto_Approved,776.39,7.6,3,3105.58,123.28
C0000178,P0001777,W000121,E000187,Delhi,Z0014,2024-07-29,31,Rain|Flood,71.0,231.9,31.9,False,7,True,False,False,False,True,False,True,0.2239,False,Auto_Approved,687.94,6.7,3,3105.58,174.17
C0000179,P0001780,W000121,E000190,Delhi,Z0014,2024-08-19,34,Rain,67.0,309.5,35.2,False,9,True,False,False,False,True,False,True,0.2193,False,Auto_Approved,776.39,2.3,3,3105.58,165.97
C0000180,P0001784,W000121,E000194,Delhi,Z0014,2024-09-16,38,Rain|Flood,73.2,153.4,29.1,False,5,True,False,False,False,True,False,True,0.1998,False,Auto_Approved,491.39,6.3,3,3105.58,170.77
C0000181,P0001816,W000123,E000807,Pune,Z0074,2024-07-01,27,Rain|Flood,81.4,72.0,37.3,False,8,True,False,False,False,True,False,False,0.0454,False,Auto_Approved,424.11,4.8,1,2147.07,114.11
C0000182,P0001824,W000123,E000815,Pune,Z0074,2024-08-26,35,Rain,185.8,60.3,32.0,False,9,True,False,False,False,True,False,False,0.0151,False,Auto_Approved,429.41,7.8,1,2147.07,111.86
C0000183,P0001837,W000127,E000940,Kolkata,Z0086,2024-01-22,4,Rain|Flood,119.8,324.1,20.9,False,3,True,False,False,False,True,False,False,0.0756,False,Auto_Approved,253.75,3.9,1,6648.28,200.0
C0000184,P0001850,W000127,E000953,Kolkata,Z0086,2024-04-22,17,Curfew,38.8,128.3,25.5,True,19,True,False,False,False,True,False,False,0.0653,False,Auto_Approved,1108.05,6.8,1,6648.28,200.0
C0000185,P0001865,W000127,E000968,Kolkata,Z0086,2024-08-05,32,Rain,88.0,156.8,33.5,False,6,True,False,False,False,True,False,False,0.0664,False,Auto_Approved,507.5,10.6,1,6648.28,200.0
C0000186,P0001869,W000127,E000972,Kolkata,Z0086,2024-09-02,36,Rain|Flood,111.9,156.3,26.8,False,7,True,False,False,False,True,False,False,0.0673,False,Auto_Approved,592.09,7.9,1,6648.28,200.0
C0000187,P0001876,W000127,E000979,Kolkata,Z0086,2024-10-21,43,Rain|Flood,109.7,122.0,25.5,False,4,True,False,False,False,True,False,False,0.0081,False,Auto_Approved,338.33,10.2,1,6648.28,200.0
C0000188,P0001901,W000129,E000336,Mumbai,Z0040,2024-06-10,24,Rain,155.3,131.0,31.8,False,7,True,False,False,False,True,False,False,0.0617,False,Auto_Approved,495.26,10.4,1,4280.45,200.0
C0000189,P0001903,W000129,E000338,Mumbai,Z0040,2024-06-24,26,Rain|Flood,66.1,177.3,31.7,False,4,True,False,False,False,True,False,False,0.0426,False,Auto_Approved,283.0,4.4,1,4280.45,200.0
C0000190,P0001914,W000131,E000158,Delhi,Z0017,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0639,False,Auto_Approved,375.27,5.2,1,3987.23,190.16
C0000191,P0001915,W000131,E000159,Delhi,Z0017,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,False,False,True,False,False,0.009,False,Auto_Approved,797.45,2.9,1,3987.23,180.78
C0000192,P0001917,W000131,E000161,Delhi,Z0017,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.0306,False,Auto_Approved,797.45,3.3,1,3987.23,188.77
C0000193,P0001966,W000138,E000938,Kolkata,Z0085,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,False,False,True,False,False,0.0463,False,Auto_Approved,414.61,6.5,1,3455.12,131.52
C0000194,P0001968,W000138,E000940,Kolkata,Z0085,2024-01-22,4,Rain|Flood,119.8,324.1,20.9,False,3,True,False,False,False,True,False,False,0.034,False,Auto_Approved,207.31,7.2,1,3455.12,139.39
C0000195,P0001981,W000138,E000953,Kolkata,Z0085,2024-04-22,17,Curfew,38.8,128.3,25.5,True,19,True,False,False,False,True,False,False,0.0219,False,Auto_Approved,863.78,8.1,1,3455.12,125.43
C0000196,P0001996,W000138,E000968,Kolkata,Z0085,2024-08-05,32,Rain,88.0,156.8,33.5,False,6,True,False,False,False,True,False,False,0.0767,False,Auto_Approved,414.61,6.0,1,3455.12,195.61
C0000197,P0001998,W000138,E000970,Kolkata,Z0085,2024-08-19,34,Rain|Flood,174.2,143.7,30.8,False,5,True,False,False,False,True,False,False,0.0069,False,Auto_Approved,345.51,7.3,1,3455.12,192.27
C0000198,P0002016,W000138,E000988,Kolkata,Z0085,2024-12-23,52,Curfew,0.0,285.1,26.2,True,7,True,False,False,False,True,False,False,0.0375,False,Auto_Approved,483.72,8.0,1,3455.12,134.61
C0000199,P0002021,W000138,E000993,Kolkata,Z0085,2025-01-27,57,Curfew,0.0,282.5,22.1,True,7,True,False,False,False,True,False,False,0.0143,False,Auto_Approved,483.72,9.3,1,3455.12,146.49
C0000200,P0002035,W000138,E001007,Kolkata,Z0085,2025-05-05,71,Curfew,0.0,104.1,34.0,True,20,True,False,False,False,True,False,False,0.0182,False,Auto_Approved,863.78,8.5,1,3455.12,131.08
C0000201,P0002041,W000138,E001013,Kolkata,Z0085,2025-06-16,77,Rain|Flood,175.6,177.4,26.9,False,8,True,False,False,False,True,False,False,0.0301,False,Auto_Approved,552.82,3.9,1,3455.12,196.65
C0000202,P0002048,W000138,E001020,Kolkata,Z0085,2025-08-04,84,Rain|Curfew,106.8,132.2,37.2,True,23,True,False,False,False,True,False,False,0.077,False,Auto_Approved,863.78,10.7,1,3455.12,195.39
C0000203,P0002056,W000140,E000938,Kolkata,Z0105,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,False,True,False,True,True,False,False,0.7359,True,Auto_Approved,343.33,10.1,2,3284.55,150.5
C0000204,P0002058,W000140,E000940,Kolkata,Z0105,2024-01-22,4,Rain|Flood,119.8,324.1,20.9,False,3,True,False,False,False,True,False,False,0.0295,False,Auto_Approved,171.67,5.0,2,3284.55,153.8
C0000205,P0002077,W000143,E000938,Kolkata,Z0099,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,False,False,True,False,False,0.0723,False,Auto_Approved,348.43,5.8,1,1742.13,78.56
C0000206,P0002102,W000146,E000158,Delhi,Z0019,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0372,False,Auto_Approved,328.79,11.5,1,3994.79,200.0
C0000207,P0002104,W000146,E000160,Delhi,Z0019,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0229,True,Auto_Approved,665.8,6.8,1,3994.79,195.68
C0000208,P0002106,W000146,E000162,Delhi,Z0019,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,False,0.0632,False,Auto_Approved,665.8,10.9,1,3994.79,189.63
C0000209,P0002127,W000148,E000158,Delhi,Z0103,2024-01-08,2,AQI,0.0,688.0,15.4,False,4,True,False,False,False,True,False,False,0.0065,False,Auto_Approved,467.95,3.2,2,2772.6,141.38
C0000210,P0002129,W000148,E000160,Delhi,Z0103,2024-01-22,4,AQI,0.0,500.5,19.9,False,10,True,False,False,False,True,False,False,0.0012,False,Auto_Approved,924.2,6.8,2,2772.6,142.86
C0000211,P0002130,W000148,E000161,Delhi,Z0103,2024-01-29,5,AQI,0.0,451.5,23.1,False,10,True,False,False,False,True,False,False,0.048,False,Auto_Approved,924.2,7.6,2,2772.6,147.88
C0000212,P0002131,W000148,E000162,Delhi,Z0103,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,False,0.0238,False,Auto_Approved,924.2,3.1,2,2772.6,145.26
C0000213,P0002136,W000148,E000167,Delhi,Z0103,2024-03-11,11,Rain|Flood,75.5,163.4,24.8,False,8,True,False,False,False,True,False,False,0.0402,False,Auto_Approved,924.2,5.1,2,2772.6,115.02
C0000214,P0002141,W000148,E000172,Delhi,Z0103,2024-04-15,16,AQI,0.0,416.5,30.3,False,6,False,True,True,True,True,False,False,0.8284,True,Flagged_Manual_Review,0.0,10.3,2,2772.6,118.65
C0000215,P0002143,W000148,E000174,Delhi,Z0103,2024-04-29,18,AQI,0.0,401.6,29.1,False,8,True,False,False,False,True,False,False,0.051,False,Auto_Approved,924.2,9.6,2,2772.6,117.51
C0000216,P0002156,W000148,E000187,Delhi,Z0103,2024-07-29,31,Rain|Flood,71.0,231.9,31.9,False,7,True,False,False,False,True,False,False,0.0395,False,Auto_Approved,818.91,3.1,2,2772.6,151.99
C0000217,P0002159,W000148,E000190,Delhi,Z0103,2024-08-19,34,Rain,67.0,309.5,35.2,False,9,True,False,False,False,True,False,False,0.0707,False,Auto_Approved,924.2,5.5,2,2772.6,144.57
C0000218,P0002167,W000148,E000198,Delhi,Z0103,2024-10-14,42,Rain,86.7,172.0,26.2,False,7,True,False,False,False,True,False,False,0.0634,False,Auto_Approved,818.91,3.3,2,2772.6,143.77
C0000219,P0002170,W000148,E000201,Delhi,Z0103,2024-11-04,45,Curfew,0.0,388.1,24.5,True,22,True,False,False,False,True,False,False,0.0758,False,Auto_Approved,924.2,8.7,2,2772.6,140.99
C0000220,P0002172,W000148,E000203,Delhi,Z0103,2024-11-18,47,AQI,0.0,479.4,23.5,False,5,True,False,False,False,True,False,False,0.0472,False,Auto_Approved,584.94,9.4,2,2772.6,138.75
C0000221,P0002173,W000148,E000204,Delhi,Z0103,2024-11-25,48,AQI,0.0,497.9,21.7,False,6,True,False,False,False,True,False,False,0.0601,False,Auto_Approved,701.92,4.6,2,2772.6,143.05
C0000222,P0002174,W000148,E000205,Delhi,Z0103,2024-12-02,49,AQI,0.0,575.5,22.2,False,4,True,False,False,False,True,False,False,0.0545,False,Auto_Approved,467.95,7.6,2,2772.6,148.48
C0000223,P0002175,W000148,E000206,Delhi,Z0103,2024-12-09,50,AQI|Curfew,0.0,534.8,28.7,True,10,True,False,False,False,True,False,False,0.0184,False,Auto_Approved,924.2,5.2,2,2772.6,134.44
C0000224,P0002177,W000148,E000208,Delhi,Z0103,2024-12-23,52,AQI,0.0,438.0,21.6,False,4,True,False,False,False,True,False,False,0.0024,False,Auto_Approved,467.95,9.6,2,2772.6,136.68
C0000225,P0002178,W000148,E000209,Delhi,Z0103,2024-12-30,53,AQI|Curfew,22.0,550.6,26.1,True,22,True,False,False,False,True,False,False,0.015,False,Auto_Approved,924.2,9.8,2,2772.6,146.98
C0000226,P0002205,W000149,E000807,Pune,Z0072,2024-07-01,27,Rain|Flood,81.4,72.0,37.3,False,8,True,False,False,False,True,False,False,0.019,False,Auto_Approved,339.61,9.3,3,1698.06,79.26
C0000227,P0002215,W000150,E000157,Delhi,Z0103,2024-01-01,1,AQI,0.0,433.2,19.0,False,11,True,False,False,False,True,False,False,0.0769,False,Auto_Approved,1183.1,3.6,3,5334.7,200.0
C0000228,P0002217,W000150,E000159,Delhi,Z0103,2024-01-15,3,AQI,0.0,447.5,22.5,False,9,True,False,True,False,True,False,False,0.1872,True,Auto_Approved,967.99,4.8,3,5334.7,200.0
C0000229,P0002220,W000150,E000162,Delhi,Z0103,2024-02-05,6,AQI,0.0,414.8,24.7,False,10,True,False,False,False,True,False,False,0.0624,False,Auto_Approved,1075.54,5.0,3,5334.7,200.0
C0000230,P0002223,W000150,E000165,Delhi,Z0103,2024-02-26,9,AQI,0.0,486.0,25.8,False,10,True,False,False,False,True,False,False,0.0663,False,Auto_Approved,1075.54,11.1,3,5334.7,200.0
C0000231,P0002256,W000153,E000002,Chennai,Z0096,2024-01-08,2,Rain,114.5,154.6,18.6,False,4,True,False,False,False,True,False,False,0.0,False,Auto_Approved,288.02,5.0,3,2952.25,132.87
C0000232,P0002263,W000154,E000938,Kolkata,Z0082,2024-01-08,2,Rain|Flood,137.9,332.4,24.4,False,6,True,False,False,False,True,False,True,0.2312,False,Auto_Approved,478.42,8.9,1,3149.6,149.45
C0000233,P0002265,W000154,E000940,Kolkata,Z0082,2024-01-22,4,Rain|Flood,119.8,324.1,20.9,False,3,True,False,False,False,True,False,True,0.2599,False,Auto_Approved,239.21,11.9,1,3149.6,147.17
C0000234,P0002273,W000154,E000948,Kolkata,Z0082,2024-03-18,12,Curfew,0.0,179.0,20.0,True,22,True,False,False,False,True,False,True,0.2278,False,Auto_Approved,629.92,7.3,1,3149.6,130.23
C0000235,P0002293,W000154,E000968,Kolkata,Z0082,2024-08-05,32,Rain,88.0,156.8,33.5,False,6,True,False,False,False,True,False,True,0.2199,False,Auto_Approved,478.42,6.3,1,3149.6,187.99
C0000236,P0002295,W000154,E000970,Kolkata,Z0082,2024-08-19,34,Rain|Flood,174.2,143.7,30.8,False,5,True,False,False,False,True,False,True,0.2004,False,Auto_Approved,398.68,9.5,1,3149.6,191.34
C0000237,P0002297,W000154,E000972,Kolkata,Z0082,2024-09-02,36,Rain|Flood,111.9,156.3,26.8,False,7,True,False,False,False,True,False,True,0.2015,False,Auto_Approved,558.16,11.4,1,3149.6,194.2
C0000238,P0002304,W000154,E000979,Kolkata,Z0082,2024-10-21,43,Rain|Flood,109.7,122.0,25.5,False,4,True,False,False,False,True,False,True,0.2245,False,Auto_Approved,318.95,10.8,1,3149.6,197.86
C0000239,P0002313,W000154,E000988,Kolkata,Z0082,2024-12-23,52,Curfew,0.0,285.1,26.2,True,7,True,False,False,False,True,False,True,0.2065,True,Auto_Approved,558.16,5.9,1,3149.6,141.88
C0000240,P0002318,W000154,E000993,Kolkata,Z0082,2025-01-27,57,Curfew,0.0,282.5,22.1,True,7,True,False,False,False,True,False,True,0.2017,False,Auto_Approved,558.16,11.8,1,3149.6,134.59
C0000241,P0002323,W000154,E000998,Kolkata,Z0082,2025-03-03,62,Curfew,0.0,161.3,22.3,True,19,True,False,False,False,True,False,True,0.1949,False,Auto_Approved,629.92,3.9,1,3149.6,127.07
